STATEFP10,COUNTYFP10,TRACTCE10,GEOID10,NAME10,NAMELSAD10,MTFCC10,FUNCSTAT10,ALAND10,AWATER10,GEOGRAPH,TRACT,POVERTY200,TRACTCE,PERCENT_CA,PERCENT_TR,PERCENT_WA,TOTAL_POP,UNEMPLOYME,POVERTY_RA,MEDIAN_INC,PERCENT_BL,PERCENT_HI,HOME_OWN,F15_FI_RATE,F15_FI_POP,F15_LB_NEED,F15_LB_UNME,F15_DISTRIB,F15_PPIN,FY_FI_RATE,FY_FI_POP,FY_LB_UNME,FY_DISTRIB,FY_PPIN,F14_FI_RATE,F14_LB_UNME,F14_DISTRIB,F14_PPIN,GIS_ID,GLOBALID,CREATED,EDITED,SHAPEAREA,SHAPELEN,OBJECTID
51,059,481702,51059481702,4817.02,Census Tract 4817.02,G5020,S,2740528,58764,51059481702,481702,0,481702,88.4,8.2,3.3,4297,0.027,0.038,98432,0.076,0.082,0.745,0.056,240.391368,50482.18728,42574.938492,7907.248788,32.893231,5.6,240.391368,44396.67076,6085.51652,25.315038,6.2,43154.921264,9667.22,38.433048,CAFB_Hunger_Heat_Map_580,{5A382C63-8172-4745-99B3-92D1CBF28B02},,,0,0,615
51,059,461802,51059461802,4618.02,Census Tract 4618.02,G5020,S,1607469,1049,51059461802,461802,0,461802,79.8,19.7,0.4,5467,0.058,0.015,100694,0.047,0.146,0.539,0.076,415.076508,87166.06668,56123.568951,31042.497729,74.787412,7.6,415.492,61135.970961,26117.349039,62.858849,8.5,82718.336896,9084.21,20.780301,CAFB_Hunger_Heat_Map_654,{E54DCB51-171B-45C1-8884-3878AFBCE762},,,0,0,616
51,059,450300,51059450300,4503,Census Tract 4503,G5020,S,1755360,2140,51059450300,450300,0,450300,86.5,12.6,1,4624,0.042,0.049,82244,0.09,0.322,0.718,0.04,185.14496,38880.4416,16123.480857,22756.960743,122.914287,4,184.96,19260.97897,19580.62103,105.864084,5.3,38509.83826,14313.14,56.902503,CAFB_Hunger_Heat_Map_655,{9209B8B5-0D25-4D0D-A79C-427E99AC1977},,,0,0,617
51,059,450200,51059450200,4502,Census Tract 4502,G5020,S,1329176,0,51059450200,450200,0,450200,89.5,9.8,0.6,4180,0.096,0.141,71957,0.089,0.357,0.607,0.093,388.35126,81553.7646,30697.838141,50855.926459,130.953422,9.3,388.74,38234.735728,43400.664272,111.644452,10.2,69116.671333,22518.09,51.604856,CAFB_Hunger_Heat_Map_656,{4EE20A4F-DB8C-4DE5-AEE2-5EDB3801D76D},,,0,0,618
51,013,102001,51013102001,1020.01,Census Tract 1020.01,G5020,S,211057,0,51013102001,102001,0,102001,55.6,40.3,4.2,2853,0.062,0.166,68819,0.022,0.507,0.202,0.095,271.306035,56974.26735,42415.966084,14558.301266,53.660072,9.5,271.035,42826.967494,14090.382506,51.987317,13.9,30083.516364,33725.82,110.993515,CAFB_Hunger_Heat_Map_657,{66EE616F-3AE9-4556-8C41-BE3C4A0D38B6},,,0,0,619
24,033,800608,24033800608,8006.08,Census Tract 8006.08,G5020,S,11750273,98431,24033800608,800608,0,800608,86.6,12.9,0.4,3967,0.069,0.017,151341,0.907,0.019,0.916,0.122,483.490026,101532.90546,96255.186935,5277.718525,10.915879,12.2,483.974,96111.46204,5523.07796,11.411931,10.9,76026.11046,3585.31,9.457374,CAFB_Hunger_Heat_Map_658,{1F84F7BB-95A1-4640-9D17-152AB66EFFDE},,,0,0,620
24,033,800607,24033800607,8006.07,Census Tract 8006.07,G5020,S,16414823,148319,24033800607,800607,0,800607,85,15,0,6346,0.072,0.019,126771,0.786,0.131,0.862,0.11,698.06,146592.6,136203.766864,10388.833136,14.882436,11,697.36194,135710.62754,10735.37986,15.394273,12.1,143178.897831,14871.3,19.759379,CAFB_Hunger_Heat_Map_659,{0FE55EBF-EC3B-4B9C-A0AA-B7D188C6D302},,,0,0,621
51,059,450100,51059450100,4501,Census Tract 4501,G5020,S,2055044,77007,51059450100,450100,0,450100,89,10.6,0.4,5271,0.041,0.052,85714,0.105,0.231,0.529,0.072,379.512,79697.52,31271.57233,48425.94767,127.60057,7.2,379.132488,38508.542172,41109.280308,108.429854,7.6,60167.443126,21467.96,55.224461,CAFB_Hunger_Heat_Map_660,{E45F5577-3B65-4DDF-BF19-5D911CFB3B59},,,0,0,622
11,001,011000,11001011000,110,Census Tract 110,G5020,S,646540,382024,11001011000,11000,0,11000,48.7,42.6,8.7,3381,0.061,0.041,82275,0.34,0.076,0.658,0.062,209.622,44020.62,21641.592069,22379.027931,106.758966,6.2,209.622,19571.21329,24449.40671,116.63569,5.5,14845.787919,24239.41,130.235397,CAFB_Hunger_Heat_Map_661,{A6DCC27F-8B6A-4407-A92D-EF70989A672A},,,0,0,623
51,013,102400,51013102400,1024,Census Tract 1024,G5020,S,967911,0,51013102400,102400,0,102400,78.1,19.6,2.4,3609,0.078,0.067,85039,0.123,0.216,0.482,0.103,372.098727,78140.73267,42166.786091,35973.946579,96.678499,10.3,372.098727,37499.427861,40641.304809,109.221832,10.4,43612.27827,38156.68,97.994437,CAFB_Hunger_Heat_Map_662,{76083671-031F-496C-BB15-DB907D899556},,,0,0,624
51,013,102003,51013102003,1020.03,Census Tract 1020.03,G5020,S,592528,0,51013102003,102003,0,102003,64.7,31,4.2,3651,0.012,0.205,38125,0.162,0.157,0.258,0.142,517.923558,108763.94718,79516.346701,29247.600479,56.470883,14.2,518.442,79768.744981,29104.075019,56.137572,13.8,62007.376628,47479.06,91.067015,CAFB_Hunger_Heat_Map_663,{B2FF87E5-409A-4024-9BA4-011F91ADEFBF},,,0,0,625
51,059,461801,51059461801,4618.01,Census Tract 4618.01,G5020,S,310736,1128,51059461801,461801,0,461801,86.4,12.6,1,1359,0.01,0.143,98355,0.089,0.054,0.716,0.073,99.207,20833.47,11757.511575,9075.958425,91.485061,7.3,99.306207,13407.555337,7446.748133,74.987741,0,0,0,0,CAFB_Hunger_Heat_Map_664,{DE822E19-433B-49CD-AB03-8B7C0CF8C974},,,0,0,626
11,001,007601,11001007601,76.01,Census Tract 76.01,G5020,S,1107484,155710,11001007601,7601,0,7601,62.9,34.2,2.9,4130,0.24,0.206,43256,0.972,0,0.537,0.272,1123.36,235905.6,75477.267744,160428.332256,142.811149,27.2,1123.36,76612.416305,159293.183695,141.800655,27.2,87380.064504,159035.61,135.533092,CAFB_Hunger_Heat_Map_665,{27FE4757-A9D9-4287-9FBD-5A2AE0BB85F4},,,0,0,627
11,001,006400,11001006400,64,Census Tract 64,G5020,S,689019,227631,11001006400,6400,0,6400,39.7,40.4,19.9,2165,0.195,0.478,20321,0.891,0.005,0.213,0.328,710.12,149125.2,78239.558503,70885.641497,99.82206,32.8,710.12,70625.888773,78499.311227,110.543727,26.4,30390.792164,70565.45,146.783835,CAFB_Hunger_Heat_Map_666,{68450540-30B6-434E-9CD2-FA28EF6FB466},,,0,0,628
51,059,451400,51059451400,4514,Census Tract 4514,G5020,S,510273,0,51059451400,451400,0,451400,70.2,23.4,6.5,2879,0.11,0.268,32500,0.068,0.446,0.174,0.164,472.628156,99251.91276,47635.003891,51616.908869,109.212514,16.4,472.628156,51568.863904,47683.048856,100.889141,15.9,72421.982552,25811.4,55.178732,CAFB_Hunger_Heat_Map_667,{BA5E96EA-D599-46D6-B82C-1CD765601D3A},,,0,0,629
51,059,491502,51059491502,4915.02,Census Tract 4915.02,G5020,S,5793137,35315,51059491502,491502,0,491502,94.4,3.8,1.7,6642,0.048,0.022,201979,0.04,0.057,0.968,0.01,66.35358,13934.2518,12379.220401,1555.031399,23.435531,1,66.42,12940.052631,1008.147369,15.178371,1.3,17142.412347,1530.79,17.215336,CAFB_Hunger_Heat_Map_668,{5F46E24B-0D8B-40BF-9F65-BDECA8E5C034},,,0,0,630
51,059,491702,51059491702,4917.02,Census Tract 4917.02,G5020,S,2263715,19358,51059491702,491702,0,491702,81.7,13.7,4.7,7681,0.033,0.119,85129,0.162,0.149,0.273,0.123,945.707763,198598.63023,178421.593488,20177.036742,21.335382,12.3,944.763,183831.310748,14568.919252,15.420713,14.1,193839.535265,20299.98,19.907567,CAFB_Hunger_Heat_Map_669,{2E8FC39A-C8A0-4C68-8D8F-C774FEA4CADB},,,0,0,631
51,059,440201,51059440201,4402.01,Census Tract 4402.01,G5020,S,2223894,893,51059440201,440201,0,440201,73.7,10.6,15.7,2359,0.029,0.058,98750,0.052,0.276,0.479,0.057,134.463,28237.23,11939.372175,16297.857825,121.207007,5.7,134.328537,14306.802762,13902.190008,103.493943,7.6,25910.465014,9025.97,54.254376,CAFB_Hunger_Heat_Map_670,{2E5B7F1B-3348-4504-AB00-2ABE9785FF19},,,0,0,632
51,059,461901,51059461901,4619.01,Census Tract 4619.01,G5020,S,907796,5983,51059461901,461901,0,461901,74,18.4,7.6,3585,0.069,0.123,73393,0.233,0.143,0.541,0.125,448.125,94106.25,55673.600427,38432.649573,85.763235,12.5,448.573125,61932.360874,32267.995376,71.934749,13.5,81349.123707,19548.53,40.686681,CAFB_Hunger_Heat_Map_671,{F82C5F98-ED14-4968-8037-99B8BDA8FB74},,,0,0,633
51,059,461202,51059461202,4612.02,Census Tract 4612.02,G5020,S,3290861,26124,51059461202,461202,0,461202,91,8.6,0.4,5070,0.069,0.082,135575,0.107,0.081,0.7,0.081,410.67,86240.7,84904.019461,1336.680539,3.254877,8.1,410.67,85452.857389,787.842611,1.918432,7.9,72158.523969,11753.7,29.414979,CAFB_Hunger_Heat_Map_672,{ED6A53D8-BDC2-4B68-B022-6605CA044E03},,,0,0,634
51,059,461700,51059461700,4617,Census Tract 4617,G5020,S,2307575,11731,51059461700,461700,0,461700,87.9,10.2,2,6756,0.049,0.037,102031,0.08,0.136,0.543,0.079,534.257724,112194.12204,57114.390793,55079.731247,103.095807,7.9,533.724,66905.406742,45176.633258,84.644185,7.5,78084.601492,25613.4,51.869985,CAFB_Hunger_Heat_Map_673,{2668D6DC-C2AB-41C3-99FE-94D71ED1FFB8},,,0,0,635
24,033,802502,24033802502,8025.02,Census Tract 8025.02,G5020,S,996163,8753,24033802502,802502,0,802502,79.7,19.5,0.8,2622,0.144,0.083,73015,0.891,0.082,0.762,0.201,527.022,110674.62,35500.304086,75174.315914,142.639806,20.1,527.022,34944.044759,75730.575241,143.695283,22,58207.597106,61773.8,108.120913,CAFB_Hunger_Heat_Map_674,{0B548EEB-C74B-4145-8D6B-3F98DD4BB446},,,0,0,636
11,001,007604,11001007604,76.04,Census Tract 76.04,G5020,S,1368612,0,11001007604,7604,0,7604,64.2,35.3,0.5,3441,0.158,0.177,52764,0.938,0.015,0.357,0.235,808.635,169813.35,59791.575999,110021.774001,136.058635,23.5,807.826365,62820.523457,106823.013193,132.235116,19.1,58606.647905,80815.71,121.725809,CAFB_Hunger_Heat_Map_675,{DDD44A64-164D-4F77-BB91-19953EE3118C},,,0,0,637
51,059,450400,51059450400,4504,Census Tract 4504,G5020,S,2466384,7875,51059450400,450400,0,450400,89.4,9.3,1.3,2858,0.085,0.008,111667,0.018,0.218,0.873,0.039,111.462,23407.02,8701.843388,14705.176612,131.929955,3.9,111.350538,10934.555425,12449.057555,111.800605,4.5,19589.956576,5830.54,48.166406,CAFB_Hunger_Heat_Map_676,{4A760F24-5755-4976-8C84-639496CF84F6},,,0,0,638
51,059,451501,51059451501,4515.01,Census Tract 4515.01,G5020,S,1261900,7157,51059451501,451501,0,451501,77.6,14.5,7.8,5139,0.045,0.17,62225,0.142,0.332,0.441,0.1,513.3861,107811.081,79309.461576,28501.619424,55.516929,10,513.9,80800.906162,27118.093838,52.769204,11,92321.679681,37569.62,60.740175,CAFB_Hunger_Heat_Map_677,{E3755A59-E977-4593-BC5E-30AC9FAC0EB2},,,0,0,639
51,600,300200,51600300200,3002,Census Tract 3002,G5020,S,4060084,33106,51600300200,300200,0,300200,79.1,14.4,6.4,4947,0.041,0.038,128977,0.016,0.208,0.844,0.02,98.84106,20756.6226,12130.867812,8625.754788,87.268943,2,98.94,13795.082443,6982.317557,70.571231,3.4,27622.568361,6342.41,39.214108,CAFB_Hunger_Heat_Map_678,{8826C53D-38EA-499C-8E63-815FE15C8C08},,,0,0,640
51,059,451300,51059451300,4513,Census Tract 4513,G5020,S,1750246,21605,51059451300,451300,0,451300,90.2,7.3,2.4,2373,0.061,0.015,130208,0.017,0.17,0.853,0.031,73.489437,15432.78177,5699.548874,9733.232896,132.443971,3.1,73.563,7160.564267,8287.665733,112.660791,4.2,16956.398946,3506,35.981127,CAFB_Hunger_Heat_Map_679,{8D465519-E192-402D-9C50-3366C23AB9AD},,,0,0,641
51,013,103402,51013103402,1034.02,Census Tract 1034.02,G5020,S,1129086,0,51013103402,103402,0,103402,44.1,50.6,5.3,4981,0.021,0.046,113005,0.144,0.042,0.223,0.114,567.834,119245.14,74486.399014,44758.740986,78.823637,11.4,567.834,73372.052492,45873.087508,80.786088,12.3,54897.935105,66373.91,114.936171,CAFB_Hunger_Heat_Map_680,{FD2787DB-73E5-446F-90B2-E0C1AC171D96},,,0,0,642
51,153,901511,51153901511,9015.11,Census Tract 9015.11,G5020,S,8288336,49237,51153901511,901511,0,901511,100.1,0,0,2426,0.06,0.002,142596,0.053,0.041,0.971,0.034,82.566484,17338.96164,15683.462712,1655.498928,20.050496,3.4,82.484,16074.059737,1247.580263,15.125118,3.8,14607.552768,331.01,4.653161,CAFB_Hunger_Heat_Map_616,{D4D8138B-665C-4097-A358-E66C50C66EEC},,,0,0,643
11,001,007401,11001007401,74.01,Census Tract 74.01,G5020,S,1200796,225496,11001007401,7401,0,7401,32.8,65,2.1,2524,0.256,0.573,15393,0.975,0.041,0.076,0.394,993.461544,208626.92424,104709.913479,103917.010761,104.600939,39.4,994.456,90577.060221,118258.699779,118.917981,41,89490.645823,110864.05,116.201174,CAFB_Hunger_Heat_Map_617,{AE079148-AB6B-4CFE-A597-922BE6F7C2F1},,,0,0,644
24,033,802404,24033802404,8024.04,Census Tract 8024.04,G5020,S,915437,0,24033802404,802404,0,802404,63.3,36.7,0,4028,0.118,0.148,50878,0.986,0.01,0.251,0.276,1111.728,233462.88,141940.856582,91522.023418,82.324115,27.6,1112.839728,139432.461679,94263.881201,84.705712,26.2,134467.407277,111031.83,94.976607,CAFB_Hunger_Heat_Map_618,{4D132A0D-2C71-45DD-9878-D7808CCE7952},,,0,0,645
51,059,461902,51059461902,4619.02,Census Tract 4619.02,G5020,S,468851,10,51059461902,461902,0,461902,85.5,12.3,2.2,2081,0.07,0.13,59602,0.094,0.376,0.021,0.139,289.259,60744.39,37646.702982,23097.687018,79.85123,13.9,289.259,43949.87542,16794.51458,58.060474,13.9,45148.604193,10458.35,39.496009,CAFB_Hunger_Heat_Map_619,{1831F5E7-DDC3-488F-BE4B-06037523ED76},,,0,0,646
24,033,800701,24033800701,8007.01,Census Tract 8007.01,G5020,S,27642167,56491,24033800701,800701,0,800701,92.2,7.9,0,5211,0.071,0.033,122755,0.837,0.03,0.95,0.123,641.593953,134734.73013,121489.672318,13245.057812,20.643988,12.3,641.593953,120280.535249,14454.194881,22.528571,11.2,92338.954288,25543.29,45.503801,CAFB_Hunger_Heat_Map_620,{88470A20-A179-4485-922F-57EF1011D7BF},,,0,0,647
51,013,102301,51013102301,1023.01,Census Tract 1023.01,G5020,S,851106,0,51013102301,102301,0,102301,76.7,21.4,1.9,1519,0.031,0.038,117083,0.091,0.118,0.874,0.035,53.165,11164.65,7957.840111,3206.809889,60.318064,3.5,53.218165,7854.590973,3321.223677,62.407708,4,7225.743695,5391.06,89.731297,CAFB_Hunger_Heat_Map_621,{00917D78-528A-4F7E-8E16-29F493FE2D97},,,0,0,648
24,033,802408,24033802408,8024.08,Census Tract 8024.08,G5020,S,541326,4842,24033802408,802408,0,802408,82.1,17.9,0,1319,0.053,0.096,46250,0.8,0.121,0.379,0.19,250.61,52628.1,22959.825884,29668.274116,118.384239,19,250.61,23900.122984,28727.977016,114.632205,22.6,31421.642595,40195.5,117.863606,CAFB_Hunger_Heat_Map_622,{78789A6D-132E-42FE-A884-93874F1F1DFA},,,0,0,649
51,059,491802,51059491802,4918.02,Census Tract 4918.02,G5020,S,1679069,9675,51059491802,491802,0,491802,94.4,4.2,1.4,2850,0.024,0.003,111830,0.096,0.173,0.789,0.028,79.8,16758,14898.378836,1859.621164,23.303523,2.8,79.8,15570.195397,1187.804603,14.884769,2.8,13922.295076,1301.02,17.947152,CAFB_Hunger_Heat_Map_623,{843095AF-976C-4D98-B6DE-B53A44285FDE},,,0,0,650
51,013,102500,51013102500,1025,Census Tract 1025,G5020,S,1096026,0,51013102500,102500,0,102500,66.7,29.9,3.5,5086,0.028,0.075,87227,0.185,0.112,0.216,0.125,636.38575,133641.0075,76253.99085,57387.01665,90.176464,12.5,637.0215,72225.488902,61549.026098,96.620014,12,72049.429984,52161.37,88.187885,CAFB_Hunger_Heat_Map_624,{68E43008-35E4-4530-BF72-C4DD3C291CE1},,,0,0,651
51,059,450500,51059450500,4505,Census Tract 4505,G5020,S,1039264,436,51059450500,450500,0,450500,94.2,5.3,0.5,2955,0.044,0.058,107784,0.048,0.439,0.775,0.008,23.64,4964.4,1835.453993,3128.946007,132.358122,0.8,23.66364,2348.973146,2620.391254,110.734919,8,37768.038366,11842.36,50.128522,CAFB_Hunger_Heat_Map_638,{2C38B6AC-B847-423F-85B8-219894826A69},,,0,0,652
24,033,802501,24033802501,8025.01,Census Tract 8025.01,G5020,S,874185,0,24033802501,802501,0,802501,49.5,47.3,3.3,2794,0.144,0.075,53246,0.962,0.016,0.438,0.254,710.385676,149180.99196,71087.839682,78093.152278,109.93064,25.4,709.676,69945.558009,79086.401991,111.440153,24.3,59448.215495,89457.32,126.160774,CAFB_Hunger_Heat_Map_639,{5616319B-5446-488B-9910-0D258EC9A5C9},,,0,0,653
24,033,802201,24033802201,8022.01,Census Tract 8022.01,G5020,S,6621433,12631,24033802201,802201,0,802201,84.7,12.2,3.1,1691,0.082,0.096,53886,0.685,0.009,0.905,0.156,263.796,55397.16,40613.9226,14783.2374,56.040415,15.6,263.796,38671.56645,16725.59355,63.403515,14.5,36188.791861,14236.41,59.288724,CAFB_Hunger_Heat_Map_640,{5285AAAC-8AB4-465A-89EE-FA5716C6ABFB},,,0,0,654
11,001,007605,11001007605,76.05,Census Tract 76.05,G5020,S,453790,0,11001007605,7605,0,7605,59.7,38,2.3,3666,0.14,0.305,42222,0.945,0.003,0.191,0.27,989.82,207862.2,75649.703699,132212.496301,133.572262,27,989.82,73461.729743,134400.470257,135.782739,25.7,91224.618687,111864.49,115.671112,CAFB_Hunger_Heat_Map_641,{767E44E8-6F7B-4B0A-BE3C-4C4CA3CBA0A0},,,0,0,655
11,001,007503,11001007503,75.03,Census Tract 75.03,G5020,S,499811,0,11001007503,7503,0,7503,57.8,40.9,1.3,2416,0.244,0.382,33512,0.994,0,0.288,0.335,809.36,169965.6,64297.881126,105667.718874,130.55713,33.5,808.55064,58505.377335,111290.257065,137.641666,32.3,84772.681523,87854.67,106.874608,CAFB_Hunger_Heat_Map_642,{C1D153A5-3C60-4A75-AA9E-0FF6BA93AE53},,,0,0,656
51,059,450602,51059450602,4506.02,Census Tract 4506.02,G5020,S,1318237,13373,51059450602,450602,0,450602,90.3,8.3,1.4,4294,0.047,0.102,67458,0.053,0.344,0.413,0.081,347.814,73040.94,27206.479486,45834.460514,131.778653,8.1,347.814,34643.081223,38397.858777,110.39768,9.8,59366.980431,21677.06,56.169245,CAFB_Hunger_Heat_Map_643,{D2432A4A-2A8F-4EAE-A55F-DFCD49C637F2},,,0,0,657
51,059,491701,51059491701,4917.01,Census Tract 4917.01,G5020,S,1348274,27703,51059491701,491701,0,491701,87.6,12.1,0.3,3557,0.029,0.024,96625,0.059,0.109,0.593,0.065,231.205,48553.05,43596.472238,4956.577762,21.438022,6.5,230.973795,45222.639735,3281.857215,14.208786,6.4,41479.869291,3678.53,17.106263,CAFB_Hunger_Heat_Map_644,{489958FE-7A88-46FD-8CAC-FCB0C71F932A},,,0,0,658
51,013,102100,51013102100,1021,Census Tract 1021,G5020,S,1150387,0,51013102100,102100,0,102100,90.2,7.3,2.5,2321,0.031,0.166,100074,0.052,0.231,0.604,0.071,164.791,34606.11,23938.93451,10667.17549,64.731542,7.1,164.791,24352.296497,10253.813503,62.22314,7.6,22123.98204,18270.78,94.984187,CAFB_Hunger_Heat_Map_645,{F4E17AE8-38B5-4C53-BED0-E2641226E202},,,0,0,659
51,600,300100,51600300100,3001,Census Tract 3001,G5020,S,3443804,2434,51600300100,300100,0,300100,86.6,8.9,4.4,4684,0.054,0.119,72853,0.096,0.096,0.559,0.11,514.72476,108092.1996,66461.551423,41630.648177,80.879436,11,514.72476,73745.615251,34346.584349,66.728059,9.1,71163.225983,18004.03,42.401742,CAFB_Hunger_Heat_Map_646,{94C706C0-4A2B-4578-886B-FAF190B49526},,,0,0,660
51,013,103501,51013103501,1035.01,Census Tract 1035.01,G5020,S,361036,0,51013103501,103501,0,103501,36.8,58.7,4.5,2958,0.006,0.034,84975,0.037,0.097,0.305,0.088,260.304,54663.84,38775.123358,15888.716642,61.03908,8.8,260.564304,40747.165129,13971.338711,53.619542,9,25727.794711,24962.01,103.413726,CAFB_Hunger_Heat_Map_647,{B8319FB8-28CA-4A82-9672-DBAABD79AAC1},,,0,0,661
24,033,800604,24033800604,8006.04,Census Tract 8006.04,G5020,S,7578832,74298,24033800604,800604,0,800604,91.8,8.2,0,1534,0.114,0.013,103250,0.94,0.03,1,0.152,233.168,48965.28,46495.116326,2470.163674,10.593922,15.2,232.934832,46372.832846,2543.481874,10.919285,16.1,48292.201509,2186.13,9.094736,CAFB_Hunger_Heat_Map_648,{20AC6EEE-74A4-4587-8030-99E79E990906},,,0,0,662
51,600,300300,51600300300,3003,Census Tract 3003,G5020,S,4599252,58686,51600300300,300300,0,300300,80.6,15.8,3.5,5918,0.053,0.059,116755,0.039,0.202,0.602,0.061,360.637002,75733.77042,41714.126949,34019.643471,94.332094,6.1,360.998,48470.307024,27339.272976,75.732478,6.5,68123.021351,14282.03,36.396143,CAFB_Hunger_Heat_Map_649,{6926D82D-774A-4120-A187-605A9EA46BC3},,,0,0,663
51,013,102302,51013102302,1023.02,Census Tract 1023.02,G5020,S,1173017,0,51013102302,102302,0,102302,65.2,31.6,3.2,4233,0.036,0.131,91351,0.039,0.383,0.487,0.059,249.747,52446.87,37788.621714,14658.248286,58.69239,5.9,249.747,37424.984154,15021.885846,60.148414,6.9,35406.432759,27190.37,91.218355,CAFB_Hunger_Heat_Map_650,{849079FC-8C9A-4676-848B-5DA8D5EFF0F4},,,0,0,664
11,001,007504,11001007504,75.04,Census Tract 75.04,G5020,S,796619,0,11001007504,7504,0,7504,70.6,29.4,0,2281,0.204,0.516,17372,0.976,0,0.199,0.35,798.35,167653.5,51416.347074,116237.152926,145.596734,35,797.55165,62658.032713,104827.813787,131.437022,32,68672.058643,97647.94,123.292855,CAFB_Hunger_Heat_Map_651,{DF7F96E6-8231-41B3-8730-837A20E7D3B3},,,0,0,665
51,059,450601,51059450601,4506.01,Census Tract 4506.01,G5020,S,3300159,14910,51059450601,450601,0,450601,96,4,0,3842,0.049,0.016,133784,0.01,0.167,0.961,0.013,49.946,10488.66,3439.214065,7049.445935,141.141351,1.3,49.946,4410.686639,6077.973361,121.690893,2.3,13634.868033,4525.93,52.335013,CAFB_Hunger_Heat_Map_652,{4D5990A1-21F7-4261-A8D1-1A3495FE738A},,,0,0,666
51,013,103300,51013103300,1033,Census Tract 1033,G5020,S,433467,0,51013103300,103300,0,103300,68.1,30.3,1.5,2133,0.01,0.072,64063,0.428,0.111,0.228,0.142,302.583114,63542.45394,33659.350337,29883.103603,98.759984,14.2,302.886,31783.448931,31822.611069,105.064648,16.5,41883.722265,37984.53,99.873865,CAFB_Hunger_Heat_Map_653,{14C3004D-380A-41E2-A8E6-FBD935DEED41},,,0,0,667
51,013,103502,51013103502,1035.02,Census Tract 1035.02,G5020,S,667786,0,51013103502,103502,0,103502,44.7,49,6.4,3246,0.027,0.16,116875,0.118,0.117,0.033,0.142,461.392932,96892.51572,62382.95447,34509.56125,74.7943,14.2,460.471068,61025.598691,35673.325589,77.471372,13.5,40863.286862,47248.51,112.609069,CAFB_Hunger_Heat_Map_625,{B150ED08-2AE8-4772-9157-622EE789B675},,,0,0,668
24,033,802405,24033802405,8024.05,Census Tract 8024.05,G5020,S,3976091,2053,24033802405,802405,0,802405,69.8,30.2,0,4143,0.118,0.095,55500,0.952,0.037,0.397,0.244,1010.892,212287.32,95797.614723,116489.705277,115.23457,24.4,1010.892,95997.098117,116290.221883,115.037236,23.6,84611.778435,111298.9,119.303191,CAFB_Hunger_Heat_Map_626,{5E54B639-D583-4586-96FD-D00226AFB857},,,0,0,669
51,059,440202,51059440202,4402.02,Census Tract 4402.02,G5020,S,3243149,21530,51059440202,440202,0,440202,77.9,12.3,9.8,6335,0.024,0.055,92014,0.078,0.161,0.492,0.074,468.79,98445.9,53472.326983,44973.573017,95.935436,7.4,469.25879,60540.299718,38004.046182,80.987393,7.6,75614.828651,26130.17,53.932242,CAFB_Hunger_Heat_Map_627,{265DCACF-98F1-42F2-A57E-F114B79A51CF},,,0,0,670
51,059,440100,51059440100,4401,Census Tract 4401,G5020,S,6097034,56112,51059440100,440100,0,440100,85.5,6.4,8.1,7449,0.05,0.058,128145,0.043,0.075,0.729,0.062,461.838,96985.98,54445.534234,42540.445766,92.111186,6.2,461.376162,61597.246778,35291.747242,76.492351,5.9,70589.91742,22136.84,50.133716,CAFB_Hunger_Heat_Map_628,{05CE5F09-445D-4105-9D6B-1D15E0526ED9},,,0,0,671
11,001,007603,11001007603,76.03,Census Tract 76.03,G5020,S,1226652,0,11001007603,7603,0,7603,52,46.8,1.1,3362,0.092,0.16,53701,0.893,0.049,0.41,0.183,614.630754,129072.45834,55535.199884,73537.258456,119.644613,18.3,615.246,56068.618741,73133.041259,118.867967,15.8,54674.684637,64972.4,114.037075,CAFB_Hunger_Heat_Map_629,{65AD7059-53E1-40E1-A2DF-14C007BC2473},,,0,0,672
24,033,802407,24033802407,8024.07,Census Tract 8024.07,G5020,S,1403476,929,24033802407,802407,0,802407,71.7,28.3,0,4056,0.078,0.187,53143,0.898,0.028,0.227,0.254,1030.224,216347.04,115474.296963,100872.743037,97.913408,25.4,1030.224,114060.782176,102286.257824,99.285454,26,117073.848834,107059.15,100.308395,CAFB_Hunger_Heat_Map_630,{B26DA768-B4C7-4AC4-9BAD-D4353432D10A},,,0,0,673
51,013,103503,51013103503,1035.03,Census Tract 1035.03,G5020,S,200883,0,51013103503,103503,0,103503,38.8,47.9,13.3,3461,0.003,0.016,97788,0.093,0.073,0.072,0.111,384.171,80675.91,54832.09538,25843.81462,67.271644,11.1,383.786829,50413.358729,30181.875361,78.642291,0,0,0,0,CAFB_Hunger_Heat_Map_631,{D13F6409-FACA-4885-8D6F-210C38F046E0},,,0,0,674
